,DT_COMPTC,CAPTC_DIA,RESG_DIA,IBOV,Dol,NDX,SPX,Fluxo
3449,2018-09-27,293803512.41999996,266639946.8199999,80000.1,4.0116,7629.57,2914.0,27163565.600000054
3450,2018-09-28,159929911.13,177590710.38000005,79342.4,4.0504,7627.65,2913.98,-17660799.25000006
3451,2018-10-01,185650363.26000005,169714443.21,78623.7,4.0194,7645.45,2924.59,15935920.050000042
3452,2018-10-02,179594453.04999995,279321696.98000014,81612.3,3.9409,7628.28,2923.43,-99727243.93000019
3453,2018-10-03,195160525.77999997,336069088.01000017,83273.4,3.9026,7637.43,2925.51,-140908562.2300002
3454,2018-10-04,167227775.76000002,272904613.25,82952.8,3.8752,7490.0,2901.61,-105676837.48999998
3455,2018-10-05,206544333.91000006,399168207.15000004,82321.5,3.8398,7399.01,2885.57,-192623873.23999998
3456,2018-10-08,313877636.25,343991039.6200002,86083.9,3.7794,7352.82,2884.43,-30113403.370000184
3457,2018-10-09,325963764.06000006,262810011.2,86087.6,3.7143,7371.62,2880.34,63153752.860000074
3458,2018-10-10,277167122.45,234567574.48000002,83679.1,3.7561,7044.5,2785.68,42599547.96999997
3459,2018-10-11,250527767.7899999,258518976.34000012,82921.1,3.78,6964.03,2728.37,-7991208.550000221
3460,2018-10-15,298163832.99000007,196941990.0,83359.8,3.7364,7068.67,2750.79,101221842.99000007
3461,2018-10-16,264918749.78,163602115.74000004,85717.6,3.7244,7276.43,2809.92,101316634.03999996
3462,2018-10-17,344605961.05999994,192406179.59000003,85764.0,3.6871,7278.63,2809.21,152199781.4699999
3463,2018-10-18,410081352.8400002,243378940.93999988,83847.1,3.7232,7116.09,2768.78,166702411.90000033
3464,2018-10-19,355365445.67000014,138528160.67000008,84219.7,3.7108,7107.23,2767.78,216837285.00000006
3465,2018-10-22,256767703.03000003,244039009.73999995,85596.7,3.6858,7141.21,2755.88,12728693.290000081
3466,2018-10-23,513602209.8800002,259448018.95000008,85300.0,3.6948,7118.67,2740.69,254154190.9300001
3467,2018-10-24,440124138.44999975,83402381.43000005,83063.6,3.7332,6789.15,2656.1,356721757.0199997
3468,2018-10-25,408668172.34000003,126262576.25000007,84083.5,3.7052,7016.39,2705.57,282405596.09
3469,2018-10-26,454531229.5199999,231192294.63000003,85719.9,3.6421,6852.4,2658.69,223338934.8899999
3470,2018-10-29,417405716.0099999,254655896.04999992,83796.7,3.7199,6713.9,2641.25,162749819.95999995
3471,2018-10-30,295182875.43,216829821.77,86885.7,3.6988,6810.12,2682.63,78353053.66
3472,2018-10-31,364979763.40999985,253425320.27000013,87423.6,3.724,6967.1,2711.74,111554443.13999972
3473,2018-11-01,416148933.4400001,229138060.54999998,88419.1,3.7018,7069.17,2740.37,187010872.89000013
3474,2018-11-05,384485487.6199999,388017244.7400001,89598.2,3.7282,6937.09,2738.31,-3531757.120000243
3475,2018-11-06,380520851.8900002,146196014.26000005,88668.9,3.7643,6988.85,2755.45,234324837.63000017
3476,2018-11-07,528615661.73000026,524882533.1400001,87714.4,3.7378,7203.13,2813.89,3733128.5900001526
3477,2018-11-08,607983858.1000001,106018651.65000004,85620.1,3.7606,7158.59,2806.83,501965206.4500001
3478,2018-11-09,623428303.02,111348619.03999995,85641.2,3.7299,7039.15,2781.01,512079683.98
3479,2018-11-12,282484127.2999999,261401109.6,85524.7,3.7653,6829.1,2726.22,21083017.6999999
3480,2018-11-13,225494705.94000006,80411439.94,84914.1,3.8095,6830.91,2722.18,145083266.00000006
3481,2018-11-14,967602450.2700001,81670429.28000002,85973.1,3.786,6769.87,2701.58,885932020.9900001
3482,2018-11-16,557477468.83,149895195.65000004,88515.3,3.7393,6867.02,2736.27,407582273.18
3483,2018-11-19,210117134.77,139328826.7,87900.8,3.7606,6642.92,2690.73,70788308.07000002
3484,2018-11-20,39685866.71,37783844.31,,3.7571,6526.96,2641.89,1902022.3999999985
3485,2018-11-21,243299681.20999998,244941443.10000002,87268.8,3.7975,6575.66,2649.93,-1641761.8900000453
3486,2018-11-22,250442997.0899999,139708323.07000005,87477.4,3.8042,,,110734674.01999986
3487,2018-11-23,473097425.88000005,140896907.03000003,86230.2,3.828,6527.35,2632.56,332200518.85
3488,2018-11-26,286088623.55999994,222478285.38999996,85546.5,3.9324,6678.34,2673.45,63610338.16999999
3489,2018-11-27,229335499.16000003,199480761.15000004,87891.2,3.8764,6701.04,2682.17,29854738.00999999
3490,2018-11-28,313814210.53999996,142331253.9799999,89250.8,3.8541,6913.33,2743.79,171482956.56000006
3491,2018-11-29,352348342.93,246414484.59999985,89709.6,3.8526,6892.4,2737.76,105933858.33000016
3492,2018-11-30,378947558.5299999,492775455.8500003,89504.0,3.8671,6949.01,2760.17,-113827897.32000041
3493,2018-12-03,344997082.01,175830199.30999994,89820.1,3.8443,7062.13,2790.37,169166882.70000005
3494,2018-12-04,636054788.62,259553315.17000008,88624.5,3.8493,6795.21,2700.06,376501473.4499999
3495,2018-12-05,425917724.24000007,173294995.4099999,89039.8,3.8657,,,252622728.83000016
3496,2018-12-06,431119973.80000013,155710368.26999995,88846.5,3.8825,6838.85,2695.95,275409605.5300002
3497,2018-12-07,380111944.6300001,113393845.35000002,88115.1,3.9065,6613.28,2633.08,266718099.2800001
3498,2018-12-10,342291966.9499999,245011224.79000005,85914.7,3.923,6682.74,2637.72,97280742.15999988
3499,2018-12-11,336852985.08000004,168491217.92000005,86419.6,3.9,6704.24,2636.78,168361767.16
3500,2018-12-12,291418775.1000001,427710351.5,86977.5,3.8537,6763.96,2651.07,-136291576.39999992
3501,2018-12-13,264047511.26,367398209.7300001,87837.6,3.8907,6767.97,2650.54,-103350698.47000009
3502,2018-12-14,390784818.37,130057529.91000001,87449.5,3.9125,6594.96,2599.95,260727288.45999998
3503,2018-12-17,798215895.7200003,919453205.5100001,86399.7,3.9023,6448.39,2545.94,-121237309.78999984
3504,2018-12-18,275941793.6199999,138611800.76,86610.5,3.9092,6491.52,2546.16,137329992.8599999
3505,2018-12-19,451129585.77999973,191519484.22000006,85673.5,3.8962,6342.97,2506.96,259610101.55999967
3506,2018-12-20,995638736.57,167816125.53000003,85269.3,3.8443,6243.2,2467.42,827822611.04
3507,2018-12-21,1003139880.5400002,189843958.54,85697.2,3.8986,6046.56,2416.62,813295922.0000002
3508,2018-12-24,106937180.65999995,122420438.21999997,,3.9046,5899.35,2351.1,-15483257.560000017
3509,2018-12-26,644807426.5799998,859650237.8200002,85136.1,3.9272,6262.77,2467.7,-214842811.24000037
3510,2018-12-27,668832987.0300003,126097106.95999996,85460.2,3.8745,6288.3,2488.83,542735880.0700004
3511,2018-12-28,462240380.8899999,142349563.33,87887.3,3.8764,6285.27,2485.74,319890817.55999994
3512,2018-12-31,239535606.43999997,81783117.81999996,,3.8812,6329.96,2506.85,157752488.62
3513,2019-01-02,374443504.79000014,1540701216.6100013,91012.3,3.7868,6360.87,2510.03,-1166257711.8200011
3514,2019-01-03,627896657.08,485500632.67999977,91564.3,3.7594,6147.13,2447.89,142396024.40000027
3515,2019-01-04,304002820.7699999,202306436.35000008,91840.8,3.7154,6422.67,2531.94,101696384.41999984
3516,2019-01-07,482135947.21999985,168267347.03999993,91699.1,3.7333,6488.25,2549.69,313868600.17999995
3517,2019-01-08,436731593.18999994,200904638.41000003,92031.9,3.7137,6551.85,2574.41,235826954.7799999
3518,2019-01-09,441099698.06,203818340.61000007,93613.0,3.6809,6600.69,2584.96,237281357.44999993
3519,2019-01-10,488700957.79999983,213073362.38000005,93805.9,3.7114,6620.94,2596.64,275627595.4199998
3520,2019-01-11,685866509.7399998,253396461.30000013,93658.3,3.714,6601.4,2596.26,432470048.43999964
3521,2019-01-14,432439385.9499999,335739805.04,94474.1,3.6971,6541.04,2582.61,96699580.9099999
3522,2019-01-15,422888209.6399999,185198215.72,94055.7,3.721,6669.64,2610.3,237689993.91999993
3523,2019-01-16,453297068.06999993,148253144.4699999,94393.1,3.7364,6668.56,2616.1,305043923.6
3524,2019-01-17,402606997.97999996,130637339.07999992,95351.1,3.7466,6718.45,2635.96,271969658.90000004
3525,2019-01-18,469410781.62999976,514970097.37999994,96096.8,3.7541,6784.61,2670.71,-45559315.75000018
3526,2019-01-21,433366917.2900001,296600107.9200001,96009.8,3.7602,,,136766809.37
3527,2019-01-22,384486028.68,160793471.78999993,95103.4,3.8049,6646.81,2632.9,223692556.89000008
3528,2019-01-23,322404346.67999995,117510882.42000005,96558.4,3.7594,6658.76,2638.7,204893464.2599999
3529,2019-01-24,378796489.42,782630455.0199993,97677.2,3.771,6702.55,2642.33,-403833965.59999925
3530,2019-01-25,120981710.31,69980481.37000002,,3.7709,6787.37,2664.76,51001228.93999998
3531,2019-01-28,437078073.73,257452442.5600001,95443.9,3.7657,6697.09,2643.85,179625631.16999993
3532,2019-01-29,413085531.97000015,355520460.07000005,95639.3,3.725,6632.79,2640.0,57565071.900000095
3533,2019-01-30,530073381.29000014,209140353.6600001,96996.2,3.6804,6807.91,2681.05,320933027.63000005
3534,2019-01-31,534649106.55999994,243576608.3500001,97393.7,3.6471,6906.84,2704.1,291072498.2099998
3535,2019-02-01,732325574.7400001,199370448.45000017,97861.3,3.6572,6875.52,2706.53,532955126.28999996
3536,2019-02-04,648210529.0100002,346294280.83,98588.6,3.6667,6959.96,2724.87,301916248.18000025
3537,2019-02-05,778252311.83,183184690.94999984,98311.2,3.6668,7023.52,2737.7,595067620.8800002
3538,2019-02-06,518317820.02000016,115061865.89000008,94635.6,3.7011,6997.62,2731.61,403255954.1300001
3539,2019-02-07,571044343.44,113193818.57000004,94405.6,3.7176,6904.98,2706.05,457850524.87
3540,2019-02-08,380361576.6700002,231208001.41000006,95343.1,3.7319,6913.13,2707.88,149153575.26000014
3541,2019-02-11,562747945.8299999,253348918.82,94412.9,3.7555,6909.19,2709.8,309399027.00999993
3542,2019-02-12,1307253179.92,1127828595.9300003,96168.4,3.7132,7014.67,2744.73,179424583.98999977
3543,2019-02-13,493882697.21999997,382866072.4499998,95842.4,3.7591,7015.88,2753.03,111016624.77000016
3544,2019-02-14,537858489.8899999,414782658.71999997,98015.1,3.7193,7022.42,2745.73,123075831.1699999
3545,2019-02-15,433183940.12999994,241419400.76000008,97525.9,3.7015,7055.18,2775.6,191764539.36999986
3546,2019-02-18,487321809.0999999,175087864.1900001,96509.9,3.736,,,312233944.90999985
3547,2019-02-19,456217532.7599999,285587679.2499999,97659.2,3.7217,7066.61,2779.76,170629853.51
3548,2019-02-20,437960612.80999994,678147275.2299999,96544.8,3.7304,7062.34,2784.7,-240186662.41999996
3549,2019-02-21,425811548.33000004,179485365.25999993,96932.3,3.763,7035.16,2774.88,246326183.0700001
3550,2019-02-22,378987788.11,209946618.17000002,97885.6,3.7468,7090.63,2792.67,169041169.94
3551,2019-02-25,565959045.2900003,497151821.89000016,97239.9,3.7471,7115.43,2796.11,68807223.40000015
3552,2019-02-26,391056443.89,244549996.95000005,97602.5,3.7491,7123.22,2793.9,146506446.93999994
3553,2019-02-27,439984644.2100003,244543149.5500001,97307.3,3.7295,7117.0,2792.38,195441494.66000018
3554,2019-02-28,954592300.8000001,243853320.9699999,95584.4,3.7564,7097.53,2784.49,710738979.8300002
3555,2019-03-01,488439264.27000004,276263525.40000015,94603.8,3.778,7151.57,2803.69,212175738.8699999
3556,2019-03-06,439793703.73999995,451311907.4000003,94216.9,3.8389,7112.47,2771.45,-11518203.660000324
3557,2019-03-07,456379366.45,181537539.98,94340.2,3.8765,7026.88,2748.93,274841826.47
3558,2019-03-08,679270987.37,239259176.1,95364.9,3.8655,7015.69,2743.07,440011811.27
3559,2019-03-11,460353920.9,452869762.6500002,98026.6,3.8406,7164.02,2783.3,7484158.249999762
3560,2019-03-12,315349842.11999995,299838131.87999994,97828.0,3.8108,7201.28,2791.52,15511710.24000001
3561,2019-03-13,395501678.40000015,376738230.3400002,98903.9,3.8163,7256.98,2810.92,18763448.059999943
3562,2019-03-14,385873252.32,311042077.3000001,98604.7,3.8461,7243.01,2808.48,74831175.01999992
3563,2019-03-15,279864964.36,143800324.90000004,99136.7,3.815,7306.99,2822.48,136064639.45999998
3564,2019-03-18,357849373.0899998,282199904.7700001,99993.9,3.7917,7326.28,2832.94,75649468.3199997
3565,2019-03-19,283983128.8499999,120080057.65000002,99588.4,3.7892,7349.28,2832.57,163903071.19999987
3566,2019-03-20,326139015.36999995,152800295.94000003,98041.4,3.7773,7380.75,2824.23,173338719.42999992
3567,2019-03-21,305551628.5900003,547867610.17,96729.1,3.7939,7493.27,2854.88,-242315981.5799997
3568,2019-03-22,513092668.07,190007618.6,93735.2,3.9065,7326.06,2800.71,323085049.47
3569,2019-03-25,447606083.63000005,251676016.76,93662.0,3.8549,7316.96,2798.36,195930066.87000006
3570,2019-03-26,373630003.6900001,135083521.38999996,95306.8,3.8741,7351.15,2818.46,238546482.30000016
3571,2019-03-27,408823603.7400002,172603481.22000006,91903.4,3.9952,7308.19,2805.37,236220122.52000013
3572,2019-03-28,354403810.5900001,294207087.31999993,94388.9,3.902,7320.47,2815.44,60196723.27000016
3573,2019-03-29,474876099.59999985,308515775.63999987,95414.6,3.921,7378.77,2834.4,166360323.95999998
3574,2019-04-01,335759036.14,366311743.45000005,96054.5,3.8505,7478.42,2867.19,-30552707.310000062
3575,2019-04-02,418689997.4299999,271298530.78000003,95386.8,3.8555,7499.64,2867.24,147391466.64999986
3576,2019-04-03,250366956.71,159447346.81000012,94491.5,3.8715,7544.97,2873.4,90919609.89999989
3577,2019-04-04,283321365.14999974,251635703.72999996,96313.1,3.8586,7540.57,2879.39,31685661.41999978
3578,2019-04-05,284886666.66,180951712.0099999,97108.2,3.8732,7578.84,2892.74,103934954.65000013
3579,2019-04-08,224015392.66999984,161735199.25999996,97369.3,3.8506,7599.74,2895.77,62280193.40999988
3580,2019-04-09,286134639.58000016,181019040.67,96291.8,3.853,7568.49,2878.2,105115598.91000018
3581,2019-04-10,238875542.11000007,125583305.28,95953.5,3.8248,7611.49,2888.21,113292236.83000007
3582,2019-04-11,285987789.6399999,83078100.41,94754.7,3.86,7594.89,2888.32,202909689.22999993
3583,2019-04-12,358595454.65000004,230865824.51000005,92875.0,3.8818,7628.15,2907.41,127729630.13999999
3584,2019-04-15,474344103.34000015,175737839.19999996,93083.0,3.8717,7629.12,2905.58,298606264.1400002
3585,2019-04-16,956153739.2900001,761839290.5699999,94333.3,3.9042,7654.73,2907.06,194314448.72000015
3586,2019-04-17,349653791.1700002,131215501.0,93284.8,3.9402,7680.72,2900.45,218438290.1700002
3587,2019-04-18,299237531.71999997,155282075.36,94578.3,3.9278,7689.72,2905.03,143955456.35999995
3588,2019-04-22,458461784.43000025,550431308.4799998,94588.1,3.9364,7713.5,2907.97,-91969524.04999954
3589,2019-04-23,266632959.59000006,263157773.71999997,95923.2,3.9216,7810.71,2933.68,3475185.870000094
3590,2019-04-24,289270090.72,214425429.98999995,95045.4,3.992,7784.41,2927.25,74844660.73000008
3591,2019-04-25,347545950.46000016,158440815.58999997,96552.0,3.9516,7816.92,2926.17,189105134.87000018
3592,2019-04-26,246782178.23000008,189802736.39000005,96236.0,3.9321,7826.68,2939.88,56979441.84000003
3593,2019-04-29,230386871.26000008,313231260.1299997,96187.8,3.9428,7839.04,2943.03,-82844388.86999962
3594,2019-04-30,595843171.6299998,318608001.11,96353.3,3.919,7781.46,2945.83,277235170.51999974
3595,2019-05-02,245862343.39999995,147948322.67999995,95527.6,3.9659,7724.06,2917.52,97914020.72
3596,2019-05-03,274131655.9799999,409217458.84999996,96007.9,3.9385,7845.73,2945.64,-135085802.87000006
3597,2019-05-06,269767785.85,146551988.55999988,95008.7,3.9675,7794.09,2932.47,123215797.29000014
3598,2019-05-07,397047513.98,165101676.18000016,94388.7,3.9702,7640.15,2884.05,231945837.79999986
3599,2019-05-08,307426502.4099999,218612086.14,95596.6,3.9288,7617.55,2879.42,88814416.26999992
3600,2019-05-09,390136014.84000003,292907802.40000004,94807.9,3.9481,7582.75,2870.72,97228212.44
3601,2019-05-10,398928787.28999984,210331389.2699999,94257.6,3.9555,7586.53,2881.4,188597398.01999995
3602,2019-05-13,303588722.03000003,204344414.79000008,91726.5,3.9938,7324.13,2811.87,99244307.23999995
3603,2019-05-14,583298874.3199999,101094398.67000002,92092.4,3.9753,7401.88,2834.41,482204475.6499999
3604,2019-05-15,1071594513.3500006,179579569.96999997,91623.4,4.0018,7503.25,2850.96,892014943.3800006
3605,2019-05-16,464178295.6400001,129480611.32000001,90024.5,4.0455,7580.14,2876.32,334697684.3200001
