Date;11 - Interest rate - Selic - % p.d.
4/12/2020;0.007469
7/12/2020;0.007469
8/12/2020;0.007469
9/12/2020;0.007469
10/12/2020;0.007469
11/12/2020;0.007469
14/12/2020;0.007469
15/12/2020;0.007469
16/12/2020;0.007469
17/12/2020;0.007469
18/12/2020;0.007469
21/12/2020;0.007469
22/12/2020;0.007469
23/12/2020;0.007469
24/12/2020;0.007469
28/12/2020;0.007469
29/12/2020;0.007469
30/12/2020;0.007469
31/12/2020;0.007469
4/1/2021;0.007469
5/1/2021;0.007469
6/1/2021;0.007469
7/1/2021;0.007469
8/1/2021;0.007469
11/1/2021;0.007469
12/1/2021;0.007469
13/01/2021;0.007469
14/01/2021;0.007469
15/01/2021;0.007469
18/01/2021;0.007469
19/01/2021;0.007469
20/01/2021;0.007469
21/01/2021;0.007469
22/01/2021;0.007469
25/01/2021;0.007469
26/01/2021;0.007469
27/01/2021;0.007469
28/01/2021;0.007469
29/01/2021;0.007469
1/2/2021;0.007469
2/2/2021;0.007469
3/2/2021;0.007469
4/2/2021;0.007469
5/2/2021;0.007469
8/2/2021;0.007469
9/2/2021;0.007469
10/2/2021;0.007469
11/2/2021;0.007469
12/2/2021;0.007469
17/02/2021;0.007469
18/02/2021;0.007469
19/02/2021;0.007469
22/02/2021;0.007469
23/02/2021;0.007469
24/02/2021;0.007469
25/02/2021;0.007469
26/02/2021;0.007469
1/3/2021;0.007469
2/3/2021;0.007469
3/3/2021;0.007469
4/3/2021;0.007469
5/3/2021;0.007469
8/3/2021;0.007469
9/3/2021;0.007469
10/3/2021;0.007469
11/3/2021;0.007469
12/3/2021;0.007469
15/03/2021;0.007469
16/03/2021;0.007469
17/03/2021;0.007469
18/03/2021;0.010379
19/03/2021;0.010379
22/03/2021;0.010379
23/03/2021;0.010379
24/03/2021;0.010379
25/03/2021;0.010379
26/03/2021;0.010379
29/03/2021;0.010379
30/03/2021;0.010379
31/03/2021;0.010379
1/4/2021;0.010379
5/4/2021;0.010379
6/4/2021;0.010379
7/4/2021;0.010379
8/4/2021;0.010379
9/4/2021;0.010379
12/4/2021;0.010379
13/04/2021;0.010379
14/04/2021;0.010379
15/04/2021;0.010379
16/04/2021;0.010379
19/04/2021;0.010379
20/04/2021;0.010379
22/04/2021;0.010379
23/04/2021;0.010379
26/04/2021;0.010379
27/04/2021;0.010379
28/04/2021;0.010379
29/04/2021;0.010379
30/04/2021;0.010379
3/5/2021;0.010379
4/5/2021;0.010379
5/5/2021;0.010379
6/5/2021;0.013269
7/5/2021;0.013269
10/5/2021;0.013269
11/5/2021;0.013269
12/5/2021;0.013269
13/05/2021;0.013269
14/05/2021;0.013269
17/05/2021;0.013269
18/05/2021;0.013269
19/05/2021;0.013269
20/05/2021;0.013269
21/05/2021;0.013269
24/05/2021;0.013269
25/05/2021;0.013269
26/05/2021;0.013269
27/05/2021;0.013269
28/05/2021;0.013269
31/05/2021;0.013269
1/6/2021;0.013269
2/6/2021;0.013269
4/6/2021;0.013269
7/6/2021;0.013269
8/6/2021;0.013269
9/6/2021;0.013269
10/6/2021;0.013269
11/6/2021;0.013269
14/06/2021;0.013269
15/06/2021;0.013269
16/06/2021;0.013269
17/06/2021;0.016137
18/06/2021;0.016137
21/06/2021;0.016137
22/06/2021;0.016137
23/06/2021;0.016137
24/06/2021;0.016137
25/06/2021;0.016137
28/06/2021;0.016137
29/06/2021;0.016137
30/06/2021;0.016137
1/7/2021;0.016137
2/7/2021;0.016137
5/7/2021;0.016137
6/7/2021;0.016137
7/7/2021;0.016137
8/7/2021;0.016137
9/7/2021;0.016137
12/7/2021;0.016137
13/07/2021;0.016137
14/07/2021;0.016137
15/07/2021;0.016137
16/07/2021;0.016137
19/07/2021;0.016137
20/07/2021;0.016137
21/07/2021;0.016137
22/07/2021;0.016137
23/07/2021;0.016137
26/07/2021;0.016137
27/07/2021;0.016137
28/07/2021;0.016137
29/07/2021;0.016137
30/07/2021;0.016137
2/8/2021;0.016137
3/8/2021;0.016137
4/8/2021;0.016137
5/8/2021;0.019930
6/8/2021;0.019930
9/8/2021;0.019930
10/8/2021;0.019930
11/8/2021;0.019930
12/8/2021;0.019930
13/08/2021;0.019930
16/08/2021;0.019930
17/08/2021;0.019930
18/08/2021;0.019930
19/08/2021;0.019930
20/08/2021;0.019930
23/08/2021;0.019930
24/08/2021;0.019930
25/08/2021;0.019930
26/08/2021;0.019930
27/08/2021;0.019930
30/08/2021;0.019930
31/08/2021;0.019930
1/9/2021;0.019930
2/9/2021;0.019930
3/9/2021;0.019930
6/9/2021;0.019930
8/9/2021;0.019930
9/9/2021;0.019930
10/9/2021;0.019930
13/09/2021;0.019930
14/09/2021;0.019930
15/09/2021;0.019930
16/09/2021;0.019930
17/09/2021;0.019930
20/09/2021;0.019930
21/09/2021;0.019930
22/09/2021;0.019930
23/09/2021;0.023687
24/09/2021;0.023687
27/09/2021;0.023687
28/09/2021;0.023687
29/09/2021;0.023687
30/09/2021;0.023687
1/10/2021;0.023687
4/10/2021;0.023687
5/10/2021;0.023687
6/10/2021;0.023687
7/10/2021;0.023687
8/10/2021;0.023687
11/10/2021;0.023687
13/10/2021;0.023687
14/10/2021;0.023687
15/10/2021;0.023687
18/10/2021;0.023687
19/10/2021;0.023687
20/10/2021;0.023687
21/10/2021;0.023687
22/10/2021;0.023687
25/10/2021;0.023687
26/10/2021;0.023687
27/10/2021;0.023687
28/10/2021;0.029256
29/10/2021;0.029256
1/11/2021;0.029256
3/11/2021;0.029256
4/11/2021;0.029256
5/11/2021;0.029256
8/11/2021;0.029256
9/11/2021;0.029256
10/11/2021;0.029256
11/11/2021;0.029256
12/11/2021;0.029256
16/11/2021;0.029256
17/11/2021;0.029256
18/11/2021;0.029256
19/11/2021;0.029256
22/11/2021;0.029256
23/11/2021;0.029256
24/11/2021;0.029256
25/11/2021;0.029256
26/11/2021;0.029256
29/11/2021;0.029256
30/11/2021;0.029256
1/12/2021;0.029256
2/12/2021;0.029256
3/12/2021;0.029256
6/12/2021;0.029256
7/12/2021;0.029256
8/12/2021;0.029256
9/12/2021;0.034749
10/12/2021;0.034749
13/12/2021;0.034749
14/12/2021;0.034749
15/12/2021;0.034749
16/12/2021;0.034749
17/12/2021;0.034749
20/12/2021;0.034749
21/12/2021;0.034749
22/12/2021;0.034749
23/12/2021;0.034749
24/12/2021;0.034749
27/12/2021;0.034749
28/12/2021;0.034749
29/12/2021;0.034749
30/12/2021;0.034749
31/12/2021;0.034749
3/1/2022;0.034749
4/1/2022;0.034749
5/1/2022;0.034749
6/1/2022;0.034749
7/1/2022;0.034749
10/1/2022;0.034749
11/1/2022;0.034749
12/1/2022;0.034749
13/01/2022;0.034749
14/01/2022;0.034749
17/01/2022;0.034749
18/01/2022;0.034749
19/01/2022;0.034749
20/01/2022;0.034749
21/01/2022;0.034749
24/01/2022;0.034749
25/01/2022;0.034749
26/01/2022;0.034749
27/01/2022;0.034749
28/01/2022;0.034749
31/01/2022;0.034749
1/2/2022;0.034749
2/2/2022;0.034749
3/2/2022;0.040168
4/2/2022;0.040168
7/2/2022;0.040168
8/2/2022;0.040168
9/2/2022;0.040168
10/2/2022;0.040168
11/2/2022;0.040168
14/02/2022;0.040168
15/02/2022;0.040168
16/02/2022;0.040168
17/02/2022;0.040168
18/02/2022;0.040168
21/02/2022;0.040168
22/02/2022;0.040168
23/02/2022;0.040168
24/02/2022;0.040168
25/02/2022;0.040168
2/3/2022;0.040168
3/3/2022;0.040168
4/3/2022;0.040168
7/3/2022;0.040168
8/3/2022;0.040168
9/3/2022;0.040168
10/3/2022;0.040168
11/3/2022;0.040168
14/03/2022;0.040168
15/03/2022;0.040168
16/03/2022;0.040168
17/03/2022;0.043739
18/03/2022;0.043739
21/03/2022;0.043739
22/03/2022;0.043739
23/03/2022;0.043739
24/03/2022;0.043739
25/03/2022;0.043739
28/03/2022;0.043739
29/03/2022;0.043739
30/03/2022;0.043739
31/03/2022;0.043739
1/4/2022;0.043739
4/4/2022;0.043739
5/4/2022;0.043739
6/4/2022;0.043739
7/4/2022;0.043739
8/4/2022;0.043739
11/4/2022;0.043739
12/4/2022;0.043739
13/04/2022;0.043739
14/04/2022;0.043739
18/04/2022;0.043739
19/04/2022;0.043739
20/04/2022;0.043739
22/04/2022;0.043739
25/04/2022;0.043739
26/04/2022;0.043739
27/04/2022;0.043739
28/04/2022;0.043739
29/04/2022;0.043739
2/5/2022;0.043739
3/5/2022;0.043739
4/5/2022;0.043739
5/5/2022;0.047279
6/5/2022;0.047279
9/5/2022;0.047279
10/5/2022;0.047279
11/5/2022;0.047279
12/5/2022;0.047279
13/05/2022;0.047279
16/05/2022;0.047279
17/05/2022;0.047279
18/05/2022;0.047279
19/05/2022;0.047279
20/05/2022;0.047279
23/05/2022;0.047279
24/05/2022;0.047279
25/05/2022;0.047279
26/05/2022;0.047279
27/05/2022;0.047279
30/05/2022;0.047279
31/05/2022;0.047279
1/6/2022;0.047279
2/6/2022;0.047279
3/6/2022;0.047279
6/6/2022;0.047279
7/6/2022;0.047279
8/6/2022;0.047279
9/6/2022;0.047279
10/6/2022;0.047279
13/06/2022;0.047279
14/06/2022;0.047279
15/06/2022;0.047279
17/06/2022;0.049037
20/06/2022;0.049037
21/06/2022;0.049037
22/06/2022;0.049037
23/06/2022;0.049037
24/06/2022;0.049037
27/06/2022;0.049037
28/06/2022;0.049037
29/06/2022;0.049037
30/06/2022;0.049037
1/7/2022;0.049037
4/7/2022;0.049037
5/7/2022;0.049037
6/7/2022;0.049037
7/7/2022;0.049037
8/7/2022;0.049037
11/7/2022;0.049037
12/7/2022;0.049037
13/07/2022;0.049037
14/07/2022;0.049037
15/07/2022;0.049037
18/07/2022;0.049037
19/07/2022;0.049037
20/07/2022;0.049037
21/07/2022;0.049037
22/07/2022;0.049037
25/07/2022;0.049037
26/07/2022;0.049037
27/07/2022;0.049037
28/07/2022;0.049037
29/07/2022;0.049037
1/8/2022;0.049037
2/8/2022;0.049037
3/8/2022;0.049037
4/8/2022;0.050788
5/8/2022;0.050788
8/8/2022;0.050788
9/8/2022;0.050788
10/8/2022;0.050788
11/8/2022;0.050788
12/8/2022;0.050788
15/08/2022;0.050788
16/08/2022;0.050788
17/08/2022;0.050788
18/08/2022;0.050788
19/08/2022;0.050788
22/08/2022;0.050788
23/08/2022;0.050788
24/08/2022;0.050788
25/08/2022;0.050788
26/08/2022;0.050788
29/08/2022;0.050788
30/08/2022;0.050788
31/08/2022;0.050788
1/9/2022;0.050788
2/9/2022;0.050788
