Date,Price,Open,High,Low,Vol.,Change %
3/27/09,"2,055.56","2,055.56","2,055.56","2,055.56",,-0.09%
3/26/09,"2,057.41","2,057.41","2,057.41","2,057.41",,2.95%
3/25/09,"1,998.46","1,998.46","1,998.46","1,998.46",,0.91%
3/24/09,"1,980.53","1,980.53","1,980.53","1,980.53",,-2.26%
3/23/09,"2,026.29","2,026.29","2,026.29","2,026.29",,7.75%
3/20/09,"1,880.56","1,880.56","1,880.56","1,880.56",,-1.55%
3/19/09,"1,910.20","1,910.20","1,910.20","1,910.20",,-1.59%
3/18/09,"1,941.10","1,941.10","1,941.10","1,941.10",,2.57%
3/17/09,"1,892.41","1,892.41","1,892.41","1,892.41",,2.28%
3/16/09,"1,850.17","1,850.17","1,850.17","1,850.17",,0.12%
3/13/09,"1,848.01","1,848.01","1,848.01","1,848.01",,0.18%
3/12/09,"1,844.67","1,844.67","1,844.67","1,844.67",,2.39%
3/11/09,"1,801.58","1,801.58","1,801.58","1,801.58",,-0.02%
3/10/09,"1,801.99","1,801.99","1,801.99","1,801.99",,6.17%
3/9/09,"1,697.24","1,697.24","1,697.24","1,697.24",,-1.34%
3/6/09,"1,720.26","1,720.26","1,720.26","1,720.26",,0.92%
3/5/09,"1,704.51","1,704.51","1,704.51","1,704.51",,-1.52%
3/4/09,"1,730.88","1,730.88","1,730.88","1,730.88",,4.96%
3/3/09,"1,649.05","1,649.05","1,649.05","1,649.05",,0.11%
3/2/09,"1,647.27","1,647.27","1,647.27","1,647.27",,-4.55%
2/27/09,"1,725.78","1,725.78","1,725.78","1,725.78",,-1.01%
2/26/09,"1,743.43","1,743.43","1,743.43","1,743.43",,-0.25%
2/25/09,"1,747.81","1,747.81","1,747.81","1,747.81",,-0.08%
2/20/09,"1,749.19","1,749.19","1,749.19","1,749.19",,-2.10%
2/19/09,"1,786.68","1,786.68","1,786.68","1,786.68",,-0.70%
2/18/09,"1,799.31","1,799.31","1,799.31","1,799.31",,-1.21%
2/17/09,"1,821.29","1,821.29","1,821.29","1,821.29",,-4.69%
2/16/09,"1,910.95","1,910.95","1,910.95","1,910.95",,0.05%
2/13/09,"1,910.03","1,910.03","1,910.03","1,910.03",,3.46%
2/12/09,"1,846.08","1,846.08","1,846.08","1,846.08",,-1.42%
2/11/09,"1,872.59","1,872.59","1,872.59","1,872.59",,-0.21%
2/10/09,"1,876.55","1,876.55","1,876.55","1,876.55",,-2.83%
2/9/09,"1,931.30","1,931.30","1,931.30","1,931.30",,-1.99%
2/6/09,"1,970.54","1,970.54","1,970.54","1,970.54",,6.15%
2/5/09,"1,856.30","1,856.30","1,856.30","1,856.30",,3.16%
2/4/09,"1,799.50","1,799.50","1,799.50","1,799.50",,1.35%
2/3/09,"1,775.58","1,775.58","1,775.58","1,775.58",,1.24%
2/2/09,"1,753.89","1,753.89","1,753.89","1,753.89",,-2.41%
1/30/09,"1,797.17","1,797.17","1,797.17","1,797.17",,-0.99%
1/29/09,"1,815.08","1,815.08","1,815.08","1,815.08",,-2.07%
1/28/09,"1,853.42","1,853.42","1,853.42","1,853.42",,5.19%
1/27/09,"1,761.98","1,761.98","1,761.98","1,761.98",,-0.66%
1/26/09,"1,773.66","1,773.66","1,773.66","1,773.66",,0.55%
1/23/09,"1,763.95","1,763.95","1,763.95","1,763.95",,1.01%
1/22/09,"1,746.38","1,746.38","1,746.38","1,746.38",,-1.48%
1/21/09,"1,772.65","1,772.65","1,772.65","1,772.65",,3.50%
1/20/09,"1,712.70","1,712.70","1,712.70","1,712.70",,-5.91%
1/19/09,"1,820.30","1,820.30","1,820.30","1,820.30",,0.55%
1/16/09,"1,810.36","1,810.36","1,810.36","1,810.36",,-2.25%
1/15/09,"1,852.09","1,852.09","1,852.09","1,852.09",,2.00%
1/14/09,"1,815.74","1,815.74","1,815.74","1,815.74",,-5.51%
1/13/09,"1,921.62","1,921.62","1,921.62","1,921.62",,-2.11%
1/12/09,"1,963.13","1,963.13","1,963.13","1,963.13",,-3.31%
1/9/09,"2,030.35","2,030.35","2,030.35","2,030.35",,-0.37%
1/8/09,"2,037.94","2,037.94","2,037.94","2,037.94",,0.41%
1/7/09,"2,029.64","2,029.64","2,029.64","2,029.64",,-4.43%
1/6/09,"2,123.71","2,123.71","2,123.71","2,123.71",,2.97%
1/5/09,"2,062.50","2,062.50","2,062.50","2,062.50",,1.29%
1/2/09,"2,036.14","2,036.14","2,036.14","2,036.14",,7.79%
12/30/08,"1,888.96","1,888.96","1,888.96","1,888.96",,1.21%
12/29/08,"1,866.37","1,866.37","1,866.37","1,866.37",,0.74%
12/26/08,"1,852.62","1,852.62","1,852.62","1,852.62",,0.02%
12/23/08,"1,852.23","1,852.23","1,852.23","1,852.23",,-4.64%
12/22/08,"1,942.39","1,942.39","1,942.39","1,942.39",,-4.21%
12/19/08,"2,027.86","2,027.86","2,027.86","2,027.86",,-2.32%
12/18/08,"2,075.93","2,075.93","2,075.93","2,075.93",,-0.62%
12/17/08,"2,088.86","2,088.86","2,088.86","2,088.86",,1.80%
12/16/08,"2,051.90","2,051.90","2,051.90","2,051.90",,5.69%
12/15/08,"1,941.39","1,941.39","1,941.39","1,941.39",,-5.59%
12/12/08,"2,056.36","2,056.36","2,056.36","2,056.36",,2.65%
12/11/08,"2,003.21","2,003.21","2,003.21","2,003.21",,-2.53%
12/10/08,"2,055.14","2,055.14","2,055.14","2,055.14",,0.30%
12/9/08,"2,049.00","2,049.00","2,049.00","2,049.00",,-0.05%
12/8/08,"2,050.06","2,050.06","2,050.06","2,050.06",,7.74%
12/5/08,"1,902.79","1,902.79","1,902.79","1,902.79",,2.36%
12/4/08,"1,859.00","1,859.00","1,859.00","1,859.00",,0.76%
12/3/08,"1,845.03","1,845.03","1,845.03","1,845.03",,-0.55%
12/2/08,"1,855.16","1,855.16","1,855.16","1,855.16",,1.83%
12/1/08,"1,821.90","1,821.90","1,821.90","1,821.90",,-3.56%
11/28/08,"1,889.25","1,889.25","1,889.25","1,889.25",,1.94%
11/27/08,"1,853.23","1,853.23","1,853.23","1,853.23",,0.43%
11/26/08,"1,845.31","1,845.31","1,845.31","1,845.31",,6.62%
11/25/08,"1,730.71","1,730.71","1,730.71","1,730.71",,3.48%
11/24/08,"1,672.50","1,672.50","1,672.50","1,672.50",,12.18%
11/21/08,"1,490.88","1,490.88","1,490.88","1,490.88",,-8.39%
11/19/08,"1,627.50","1,627.50","1,627.50","1,627.50",,-3.84%
11/18/08,"1,692.50","1,692.50","1,692.50","1,692.50",,-6.64%
11/17/08,"1,812.97","1,812.97","1,812.97","1,812.97",,-0.19%
11/14/08,"1,816.45","1,816.45","1,816.45","1,816.45",,-1.48%
11/13/08,"1,843.76","1,843.76","1,843.76","1,843.76",,8.50%
11/12/08,"1,699.31","1,699.31","1,699.31","1,699.31",,-7.28%
11/11/08,"1,832.81","1,832.81","1,832.81","1,832.81",,-0.12%
11/10/08,"1,835.00","1,835.00","1,835.00","1,835.00",,0.94%
11/7/08,"1,817.93","1,817.93","1,817.93","1,817.93",,2.92%
11/6/08,"1,766.34","1,766.34","1,766.34","1,766.34",,-5.37%
11/5/08,"1,866.62","1,866.62","1,866.62","1,866.62",,-8.38%
11/4/08,"2,037.43","2,037.43","2,037.43","2,037.43",,6.69%
11/3/08,"1,909.76","1,909.76","1,909.76","1,909.76",,7.52%
10/31/08,"1,776.21","1,776.21","1,776.21","1,776.21",,-0.87%
10/30/08,"1,791.88","1,791.88","1,791.88","1,791.88",,11.00%
10/29/08,"1,614.29","1,614.29","1,614.29","1,614.29",,8.68%
10/28/08,"1,485.32","1,485.32","1,485.32","1,485.32",,12.06%
10/27/08,"1,325.48","1,325.48","1,325.48","1,325.48",,-3.89%
10/24/08,"1,379.18","1,379.18","1,379.18","1,379.18",,-7.89%
10/23/08,"1,497.31","1,497.31","1,497.31","1,497.31",,-7.47%
10/22/08,"1,618.12","1,618.12","1,618.12","1,618.12",,-12.06%
10/21/08,"1,839.97","1,839.97","1,839.97","1,839.97",,-1.80%
10/20/08,"1,873.76","1,873.76","1,873.76","1,873.76",,6.40%
10/17/08,"1,761.06","1,761.06","1,761.06","1,761.06",,-4.12%
10/16/08,"1,836.66","1,836.66","1,836.66","1,836.66",,-4.79%
10/15/08,"1,929.06","1,929.06","1,929.06","1,929.06",,-10.41%
10/14/08,"2,153.14","2,153.14","2,153.14","2,153.14",,2.60%
10/13/08,"2,098.63","2,098.63","2,098.63","2,098.63",,20.92%
10/10/08,"1,735.52","1,735.52","1,735.52","1,735.52",,-4.43%
10/9/08,"1,815.95","1,815.95","1,815.95","1,815.95",,-4.50%
10/8/08,"1,901.44","1,901.44","1,901.44","1,901.44",,-0.93%
10/7/08,"1,919.29","1,919.29","1,919.29","1,919.29",,-2.69%
10/6/08,"1,972.34","1,972.34","1,972.34","1,972.34",,-4.71%
10/3/08,"2,069.90","2,069.90","2,069.90","2,069.90",,-7.49%
10/2/08,"2,237.56","2,237.56","2,237.56","2,237.56",,-6.47%
10/1/08,"2,392.39","2,392.39","2,392.39","2,392.39",,0.95%
9/30/08,"2,369.84","2,369.84","2,369.84","2,369.84",,10.15%
9/29/08,"2,151.48","2,151.48","2,151.48","2,151.48",,-8.80%
9/26/08,"2,358.97","2,358.97","2,358.97","2,358.97",,0.08%
9/25/08,"2,357.08","2,357.08","2,357.08","2,357.08",,3.78%
9/24/08,"2,271.33","2,271.33","2,271.33","2,271.33",,-0.25%
9/23/08,"2,276.99","2,276.99","2,276.99","2,276.99",,-1.65%
9/22/08,"2,315.15","2,315.15","2,315.15","2,315.15",,-4.18%
9/19/08,"2,416.07","2,416.07","2,416.07","2,416.07",,8.91%
9/18/08,"2,218.34","2,218.34","2,218.34","2,218.34",,6.03%
9/17/08,"2,092.19","2,092.19","2,092.19","2,092.19",,-5.72%
9/16/08,"2,219.13","2,219.13","2,219.13","2,219.13",,0.67%
9/15/08,"2,204.33","2,204.33","2,204.33","2,204.33",,-7.58%
9/12/08,"2,385.10","2,385.10","2,385.10","2,385.10",,1.86%
9/11/08,"2,341.46","2,341.46","2,341.46","2,341.46",,-0.09%
9/10/08,"2,343.67","2,343.67","2,343.67","2,343.67",,1.22%
9/9/08,"2,315.37","2,315.37","2,315.37","2,315.37",,-3.76%
9/8/08,"2,405.91","2,405.91","2,405.91","2,405.91",,-0.33%
9/5/08,"2,413.94","2,413.94","2,413.94","2,413.94",,1.46%
9/4/08,"2,379.26","2,379.26","2,379.26","2,379.26",,-4.33%
9/3/08,"2,486.82","2,486.82","2,486.82","2,486.82",,-0.69%
9/2/08,"2,504.12","2,504.12","2,504.12","2,504.12",,0.39%
9/1/08,"2,494.31","2,494.31","2,494.31","2,494.31",,-0.71%
8/29/08,"2,512.17","2,512.17","2,512.17","2,512.17",,-1.90%
8/28/08,"2,560.88","2,560.88","2,560.88","2,560.88",,2.85%
8/27/08,"2,489.80","2,489.80","2,489.80","2,489.80",,3.28%
8/26/08,"2,410.70","2,410.70","2,410.70","2,410.70",,-1.07%
8/25/08,"2,436.72","2,436.72","2,436.72","2,436.72",,-2.79%
8/22/08,"2,506.74","2,506.74","2,506.74","2,506.74",,0.76%
8/21/08,"2,487.80","2,487.80","2,487.80","2,487.80",,8.18%
8/20/08,"2,299.64","2,299.64","2,299.64","2,299.64",,3.41%
8/19/08,"2,223.81","2,223.81","2,223.81","2,223.81",,0.07%
8/18/08,"2,222.28","2,222.28","2,222.28","2,222.28",,-1.98%
8/15/08,"2,267.20","2,267.20","2,267.20","2,267.20",,-1.25%
8/14/08,"2,295.92","2,295.92","2,295.92","2,295.92",,2.52%
8/13/08,"2,239.50","2,239.50","2,239.50","2,239.50",,-1.59%
8/12/08,"2,275.75","2,275.75","2,275.75","2,275.75",,-1.70%
8/11/08,"2,315.03","2,315.03","2,315.03","2,315.03",,-2.90%
8/8/08,"2,384.08","2,384.08","2,384.08","2,384.08",,-1.46%
8/7/08,"2,419.29","2,419.29","2,419.29","2,419.29",,-1.72%
8/6/08,"2,461.57","2,461.57","2,461.57","2,461.57",,2.39%
8/5/08,"2,404.02","2,404.02","2,404.02","2,404.02",,3.47%
8/4/08,"2,323.42","2,323.42","2,323.42","2,323.42",,-4.36%
8/1/08,"2,429.32","2,429.32","2,429.32","2,429.32",,-2.00%
7/31/08,"2,478.81","2,478.81","2,478.81","2,478.81",,-0.75%
7/30/08,"2,497.47","2,497.47","2,497.47","2,497.47",,2.63%
7/29/08,"2,433.57","2,433.57","2,433.57","2,433.57",,3.28%
7/28/08,"2,356.39","2,356.39","2,356.39","2,356.39",,-2.05%
7/25/08,"2,405.72","2,405.72","2,405.72","2,405.72",,-1.31%
7/24/08,"2,437.58","2,437.58","2,437.58","2,437.58",,-2.62%
7/23/08,"2,503.18","2,503.18","2,503.18","2,503.18",,1.02%
7/22/08,"2,477.89","2,477.89","2,477.89","2,477.89",,0.11%
7/21/08,"2,475.22","2,475.22","2,475.22","2,475.22",,-0.80%
7/18/08,"2,495.23","2,495.23","2,495.23","2,495.23",,2.14%
7/17/08,"2,442.92","2,442.92","2,442.92","2,442.92",,-0.17%
7/16/08,"2,447.02","2,447.02","2,447.02","2,447.02",,6.69%
7/15/08,"2,293.51","2,293.51","2,293.51","2,293.51",,-0.70%
7/14/08,"2,309.72","2,309.72","2,309.72","2,309.72",,-0.54%
7/11/08,"2,322.18","2,322.18","2,322.18","2,322.18",,-1.61%
7/10/08,"2,360.26","2,360.26","2,360.26","2,360.26",,-0.57%
7/8/08,"2,373.79","2,373.79","2,373.79","2,373.79",,2.61%
7/7/08,"2,313.30","2,313.30","2,313.30","2,313.30",,-0.49%
7/4/08,"2,324.76","2,324.76","2,324.76","2,324.76",,0.52%
7/3/08,"2,312.69","2,312.69","2,312.69","2,312.69",,-2.32%
7/2/08,"2,367.52","2,367.52","2,367.52","2,367.52",,-1.23%
7/1/08,"2,396.93","2,396.93","2,396.93","2,396.93",,-2.92%
6/30/08,"2,469.00","2,469.00","2,469.00","2,469.00",,0.58%
6/27/08,"2,454.67","2,454.67","2,454.67","2,454.67",,-0.33%
6/26/08,"2,462.73","2,462.73","2,462.73","2,462.73",,-4.28%
6/25/08,"2,572.82","2,572.82","2,572.82","2,572.82",,2.54%
6/24/08,"2,509.05","2,509.05","2,509.05","2,509.05",,-1.31%
6/23/08,"2,542.32","2,542.32","2,542.32","2,542.32",,-0.77%
6/20/08,"2,561.96","2,561.96","2,561.96","2,561.96",,-2.55%
6/19/08,"2,628.97","2,628.97","2,628.97","2,628.97",,-0.97%
6/18/08,"2,654.59","2,654.59","2,654.59","2,654.59",,-3.28%
6/17/08,"2,744.60","2,744.60","2,744.60","2,744.60",,1.36%
6/16/08,"2,707.76","2,707.76","2,707.76","2,707.76",,0.51%
6/13/08,"2,694.03","2,694.03","2,694.03","2,694.03",,0.48%
6/12/08,"2,681.19","2,681.19","2,681.19","2,681.19",,1.93%
6/11/08,"2,630.37","2,630.37","2,630.37","2,630.37",,-2.17%
6/10/08,"2,688.61","2,688.61","2,688.61","2,688.61",,-2.39%
6/9/08,"2,754.51","2,754.51","2,754.51","2,754.51",,-1.13%
6/6/08,"2,785.95","2,785.95","2,785.95","2,785.95",,-3.15%
6/5/08,"2,876.67","2,876.67","2,876.67","2,876.67",,2.99%
6/4/08,"2,793.28","2,793.28","2,793.28","2,793.28",,-1.01%
6/3/08,"2,821.91","2,821.91","2,821.91","2,821.91",,-2.42%
6/2/08,"2,891.88","2,891.88","2,891.88","2,891.88",,-2.95%
5/30/08,"2,979.87","2,979.87","2,979.87","2,979.87",,3.02%
5/29/08,"2,892.42","2,892.42","2,892.42","2,892.42",,-0.52%
5/28/08,"2,907.66","2,907.66","2,907.66","2,907.66",,3.77%
5/27/08,"2,802.06","2,802.06","2,802.06","2,802.06",,2.22%
5/26/08,"2,741.24","2,741.24","2,741.24","2,741.24",,-0.28%
5/23/08,"2,748.87","2,748.87","2,748.87","2,748.87",,-0.93%
5/21/08,"2,774.81","2,774.81","2,774.81","2,774.81",,-1.85%
5/20/08,"2,827.20","2,827.20","2,827.20","2,827.20",,-1.09%
5/19/08,"2,858.27","2,858.27","2,858.27","2,858.27",,0.93%
5/16/08,"2,832.01","2,832.01","2,832.01","2,832.01",,0.60%
5/15/08,"2,815.07","2,815.07","2,815.07","2,815.07",,1.66%
5/14/08,"2,769.13","2,769.13","2,769.13","2,769.13",,-0.44%
5/13/08,"2,781.34","2,781.34","2,781.34","2,781.34",,-1.97%
5/12/08,"2,837.19","2,837.19","2,837.19","2,837.19",,1.30%
5/9/08,"2,800.91","2,800.91","2,800.91","2,800.91",,-0.80%
5/8/08,"2,823.49","2,823.49","2,823.49","2,823.49",,0.64%
5/7/08,"2,805.49","2,805.49","2,805.49","2,805.49",,-1.17%
5/6/08,"2,838.80","2,838.80","2,838.80","2,838.80",,-2.51%
5/5/08,"2,911.86","2,911.86","2,911.86","2,911.86",,-0.21%
5/2/08,"2,918.13","2,918.13","2,918.13","2,918.13",,4.81%
4/30/08,"2,784.28","2,784.28","2,784.28","2,784.28",,9.16%
4/29/08,"2,550.66","2,550.66","2,550.66","2,550.66",,-2.26%
4/28/08,"2,609.76","2,609.76","2,609.76","2,609.76",,1.24%
4/25/08,"2,577.68","2,577.68","2,577.68","2,577.68",,2.11%
4/24/08,"2,524.47","2,524.47","2,524.47","2,524.47",,0.68%
4/23/08,"2,507.49","2,507.49","2,507.49","2,507.49",,-1.34%
4/22/08,"2,541.55","2,541.55","2,541.55","2,541.55",,-1.50%
4/18/08,"2,580.26","2,580.26","2,580.26","2,580.26",,1.70%
4/17/08,"2,537.23","2,537.23","2,537.23","2,537.23",,2.68%
4/16/08,"2,471.02","2,471.02","2,471.02","2,471.02",,4.85%
4/15/08,"2,356.65","2,356.65","2,356.65","2,356.65",,0.64%
4/14/08,"2,341.60","2,341.60","2,341.60","2,341.60",,-2.08%
4/11/08,"2,391.39","2,391.39","2,391.39","2,391.39",,-1.78%
4/10/08,"2,434.67","2,434.67","2,434.67","2,434.67",,-0.67%
4/9/08,"2,451.05","2,451.05","2,451.05","2,451.05",,-2.19%
4/8/08,"2,505.97","2,505.97","2,505.97","2,505.97",,0.71%
4/7/08,"2,488.35","2,488.35","2,488.35","2,488.35",,1.09%
4/4/08,"2,461.43","2,461.43","2,461.43","2,461.43",,-0.34%
4/3/08,"2,469.89","2,469.89","2,469.89","2,469.89",,0.37%
4/2/08,"2,460.90","2,460.90","2,460.90","2,460.90",,1.26%
4/1/08,"2,430.33","2,430.33","2,430.33","2,430.33",,3.69%
3/31/08,"2,343.74","2,343.74","2,343.74","2,343.74",,1.33%
3/28/08,"2,312.92","2,312.92","2,312.92","2,312.92",,-1.74%
3/27/08,"2,353.78","2,353.78","2,353.78","2,353.78",,-2.66%
3/26/08,"2,418.02","2,418.02","2,418.02","2,418.02",,-1.22%
3/25/08,"2,447.97","2,447.97","2,447.97","2,447.97",,3.82%
3/24/08,"2,357.92","2,357.92","2,357.92","2,357.92",,-0.45%
3/20/08,"2,368.63","2,368.63","2,368.63","2,368.63",,0.93%
3/19/08,"2,346.92","2,346.92","2,346.92","2,346.92",,-4.35%
3/18/08,"2,453.74","2,453.74","2,453.74","2,453.74",,3.13%
3/17/08,"2,379.35","2,379.35","2,379.35","2,379.35",,-3.75%
3/14/08,"2,472.00","2,472.00","2,472.00","2,472.00",,-1.19%
3/13/08,"2,501.80","2,501.80","2,501.80","2,501.80",,0.67%
3/12/08,"2,485.27","2,485.27","2,485.27","2,485.27",,-2.39%
3/11/08,"2,546.17","2,546.17","2,546.17","2,546.17",,3.46%
3/10/08,"2,460.94","2,460.94","2,460.94","2,460.94",,-1.65%
3/7/08,"2,502.34","2,502.34","2,502.34","2,502.34",,-2.52%
3/6/08,"2,567.12","2,567.12","2,567.12","2,567.12",,-2.91%
3/5/08,"2,644.05","2,644.05","2,644.05","2,644.05",,2.78%
3/4/08,"2,572.60","2,572.60","2,572.60","2,572.60",,-1.91%
3/3/08,"2,622.66","2,622.66","2,622.66","2,622.66",,1.55%
2/29/08,"2,582.65","2,582.65","2,582.65","2,582.65",,-3.14%
2/28/08,"2,666.24","2,666.24","2,666.24","2,666.24",,-0.35%
2/27/08,"2,675.68","2,675.68","2,675.68","2,675.68",,1.45%
2/26/08,"2,637.46","2,637.46","2,637.46","2,637.46",,1.08%
2/25/08,"2,609.31","2,609.31","2,609.31","2,609.31",,1.34%
2/22/08,"2,574.76","2,574.76","2,574.76","2,574.76",,1.18%
2/21/08,"2,544.68","2,544.68","2,544.68","2,544.68",,0.41%
2/20/08,"2,534.17","2,534.17","2,534.17","2,534.17",,2.09%
2/19/08,"2,482.39","2,482.39","2,482.39","2,482.39",,-1.36%
2/18/08,"2,516.54","2,516.54","2,516.54","2,516.54",,3.00%
2/15/08,"2,443.29","2,443.29","2,443.29","2,443.29",,0.70%
2/14/08,"2,426.31","2,426.31","2,426.31","2,426.31",,-2.08%
2/13/08,"2,477.75","2,477.75","2,477.75","2,477.75",,2.89%
2/12/08,"2,408.14","2,408.14","2,408.14","2,408.14",,3.80%
2/11/08,"2,320.00","2,320.00","2,320.00","2,320.00",,2.69%
2/8/08,"2,259.25","2,259.25","2,259.25","2,259.25",,-0.73%
2/7/08,"2,275.90","2,275.90","2,275.90","2,275.90",,-1.18%
2/6/08,"2,302.98","2,302.98","2,302.98","2,302.98",,-3.52%
2/1/08,"2,386.96","2,386.96","2,386.96","2,386.96",,-1.81%
1/31/08,"2,430.92","2,430.92","2,430.92","2,430.92",,-2.88%
1/30/08,"2,503.09","2,503.09","2,503.09","2,503.09",,0.18%
1/29/08,"2,498.52","2,498.52","2,498.52","2,498.52",,0.40%
1/28/08,"2,488.60","2,488.60","2,488.60","2,488.60",,-0.15%
1/24/08,"2,492.29","2,492.29","2,492.29","2,492.29",,7.78%
1/23/08,"2,312.28","2,312.28","2,312.28","2,312.28",,-2.41%
1/22/08,"2,369.49","2,369.49","2,369.49","2,369.49",,1.44%
1/21/08,"2,335.83","2,335.83","2,335.83","2,335.83",,-3.84%
1/18/08,"2,429.07","2,429.07","2,429.07","2,429.07",,-1.02%
1/17/08,"2,454.20","2,454.20","2,454.20","2,454.20",,-2.50%
1/16/08,"2,517.18","2,517.18","2,517.18","2,517.18",,-1.38%
1/15/08,"2,552.45","2,552.45","2,552.45","2,552.45",,-3.63%
1/14/08,"2,648.46","2,648.46","2,648.46","2,648.46",,0.53%
1/11/08,"2,634.57","2,634.57","2,634.57","2,634.57",,-2.53%
1/10/08,"2,703.06","2,703.06","2,703.06","2,703.06",,2.27%
1/9/08,"2,643.05","2,643.05","2,643.05","2,643.05",,0.18%
1/8/08,"2,638.25","2,638.25","2,638.25","2,638.25",,1.35%
1/7/08,"2,603.15","2,603.15","2,603.15","2,603.15",,0.75%
1/4/08,"2,583.73","2,583.73","2,583.73","2,583.73",,-0.31%
1/3/08,"2,591.75","2,591.75","2,591.75","2,591.75",,-1.60%
1/2/08,"2,633.96","2,633.96","2,633.96","2,633.96",,-3.97%
12/28/07,"2,742.89","2,742.89","2,742.89","2,742.89",,-1.27%
12/27/07,"2,778.12","2,778.12","2,778.12","2,778.12",,-1.61%
12/26/07,"2,823.65","2,823.65","2,823.65","2,823.65",,1.50%
12/21/07,"2,781.95","2,781.95","2,781.95","2,781.95",,-0.16%
12/20/07,"2,786.36","2,786.36","2,786.36","2,786.36",,-0.64%
12/19/07,"2,804.39","2,804.39","2,804.39","2,804.39",,1.69%
12/18/07,"2,757.87","2,757.87","2,757.87","2,757.87",,2.56%
12/17/07,"2,689.06","2,689.06","2,689.06","2,689.06",,-4.20%
12/14/07,"2,806.90","2,806.90","2,806.90","2,806.90",,0.07%
12/13/07,"2,804.89","2,804.89","2,804.89","2,804.89",,-3.07%
12/12/07,"2,893.65","2,893.65","2,893.65","2,893.65",,-1.28%
12/11/07,"2,931.24","2,931.24","2,931.24","2,931.24",,-1.65%
12/10/07,"2,980.55","2,980.55","2,980.55","2,980.55",,-0.69%
12/7/07,"3,001.28","3,001.28","3,001.28","3,001.28",,0.07%
12/6/07,"2,999.19","2,999.19","2,999.19","2,999.19",,1.93%
12/5/07,"2,942.52","2,942.52","2,942.52","2,942.52",,0.88%
12/4/07,"2,916.99","2,916.99","2,916.99","2,916.99",,-7.87%
12/3/07,"3,166.00","3,166.00","3,166.00","3,166.00",,-0.19%
11/30/07,"3,172.03","3,172.03","3,172.03","3,172.03",,4.71%
11/29/07,"3,029.28","3,029.28","3,029.28","3,029.28",,0.73%
11/28/07,"3,007.18","3,007.18","3,007.18","3,007.18",,5.73%
11/27/07,"2,844.14","2,844.14","2,844.14","2,844.14",,3.62%
11/26/07,"2,744.88","2,744.88","2,744.88","2,744.88",,-1.24%
11/23/07,"2,779.34","2,779.34","2,779.34","2,779.34",,1.05%
11/22/07,"2,750.47","2,750.47","2,750.47","2,750.47",,-0.02%
11/21/07,"2,751.07","2,751.07","2,751.07","2,751.07",,-4.61%
11/19/07,"2,884.08","2,884.08","2,884.08","2,884.08",,-4.74%
11/16/07,"3,027.55","3,027.55","3,027.55","3,027.55",,0.25%
11/14/07,"3,020.00","3,020.00","3,020.00","3,020.00",,0.94%
11/13/07,"2,991.90","2,991.90","2,991.90","2,991.90",,3.33%
11/12/07,"2,895.46","2,895.46","2,895.46","2,895.46",,-3.03%
11/9/07,"2,985.87","2,985.87","2,985.87","2,985.87",,1.72%
11/8/07,"2,935.37","2,935.37","2,935.37","2,935.37",,-3.52%
11/7/07,"3,042.60","3,042.60","3,042.60","3,042.60",,-2.02%
11/6/07,"3,105.21","3,105.21","3,105.21","3,105.21",,1.82%
11/5/07,"3,049.71","3,049.71","3,049.71","3,049.71",,-10.04%
11/1/07,"3,390.17","3,390.17","3,390.17","3,390.17",,-3.08%
10/31/07,"3,498.05","3,498.05","3,498.05","3,498.05",,1.87%
10/30/07,"3,433.67","3,433.67","3,433.67","3,433.67",,-1.09%
10/29/07,"3,471.59","3,471.59","3,471.59","3,471.59",,0.13%
10/26/07,"3,467.04","3,467.04","3,467.04","3,467.04",,4.12%
10/25/07,"3,329.80","3,329.80","3,329.80","3,329.80",,-0.30%
10/24/07,"3,339.84","3,339.84","3,339.84","3,339.84",,-0.91%
10/23/07,"3,370.57","3,370.57","3,370.57","3,370.57",,3.30%
10/22/07,"3,262.83","3,262.83","3,262.83","3,262.83",,1.23%
10/19/07,"3,223.33","3,223.33","3,223.33","3,223.33",,-3.51%
10/18/07,"3,340.50","3,340.50","3,340.50","3,340.50",,0.30%
10/17/07,"3,330.36","3,330.36","3,330.36","3,330.36",,2.65%
10/16/07,"3,244.27","3,244.27","3,244.27","3,244.27",,-2.86%
10/15/07,"3,339.65","3,339.65","3,339.65","3,339.65",,-0.49%
10/11/07,"3,355.94","3,355.94","3,355.94","3,355.94",,-2.68%
10/10/07,"3,448.28","3,448.28","3,448.28","3,448.28",,-1.50%
10/9/07,"3,500.78","3,500.78","3,500.78","3,500.78",,0.96%
10/8/07,"3,467.61","3,467.61","3,467.61","3,467.61",,0.39%
10/5/07,"3,454.11","3,454.11","3,454.11","3,454.11",,4.48%
10/4/07,"3,305.91","3,305.91","3,305.91","3,305.91",,0.65%
10/3/07,"3,284.53","3,284.53","3,284.53","3,284.53",,-3.58%
10/2/07,"3,406.36","3,406.36","3,406.36","3,406.36",,-6.15%
10/1/07,"3,629.51","3,629.51","3,629.51","3,629.51",,2.68%
9/28/07,"3,534.61","3,534.61","3,534.61","3,534.61",,-0.71%
9/27/07,"3,559.96","3,559.96","3,559.96","3,559.96",,3.36%
9/26/07,"3,444.20","3,444.20","3,444.20","3,444.20",,3.26%
9/25/07,"3,335.36","3,335.36","3,335.36","3,335.36",,0.54%
9/24/07,"3,317.39","3,317.39","3,317.39","3,317.39",,1.18%
